SWMM5,LID,Report,File,,,,,,,,
,,,,,,,,,,,
Project:,,,,,,,,,,,
LID,Unit:,GreenRoof,in,Subcatchment,FS10,,,,,,
,,,,,,,,,,,
,Elapsed,Total,Total,Surface,Soil,Bottom,Surface,Drain,Surface,Soil/,Storage
,Time,Inflow,Evap,Infil,Perc,Infil,Runoff,Outflow,Depth,Pave,Depth
,Hours,in/hr,in/hr,in/hr,in/hr,in/hr,in/hr,in/hr,inches,Moist,inches
-------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,
JAN-19-2009,16:15:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:20:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:25:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:30:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:35:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:40:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:45:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:50:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,16:55:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,17:00:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,17:05:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,17:10:00,0,0,0,0,0,0,0,0,0.33,0.00112
JAN-19-2009,17:15:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:20:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:25:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:30:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:35:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:40:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:45:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:50:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,17:55:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,18:00:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,18:05:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,18:10:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,18:15:00,0,0,0,0,0,0,0,0,0.33,0.00111
JAN-19-2009,18:20:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:25:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:30:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:35:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:40:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:45:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:50:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,18:55:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,19:00:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,19:05:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,19:10:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,19:15:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,19:20:00,0,0,0,0,0,0,0,0,0.33,0.0011
JAN-19-2009,19:25:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,19:30:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,19:35:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,19:40:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,19:45:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,19:50:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,19:55:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:00:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:05:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:10:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:15:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:20:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:25:00,0,0,0,0,0,0,0,0,0.33,0.00109
JAN-19-2009,20:30:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,20:35:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,20:40:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,20:45:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,20:50:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,20:55:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:00:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:05:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:10:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:15:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:20:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:25:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:30:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:35:00,0,0,0,0,0,0,0,0,0.33,0.00108
JAN-19-2009,21:40:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,21:45:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,21:50:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,21:55:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:00:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:05:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:10:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:15:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:20:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:25:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:30:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:35:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:40:00,0,0,0,0,0,0,0,0,0.33,0.00107
JAN-19-2009,22:45:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,22:50:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,22:55:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:00:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:05:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:10:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:15:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:20:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:25:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:30:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:35:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:40:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:45:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:50:00,0,0,0,0,0,0,0,0,0.33,0.00106
JAN-19-2009,23:55:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:00:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:05:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:10:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:15:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:20:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:25:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:30:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:35:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:40:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:45:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:50:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,0:55:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,1:00:00,0,0,0,0,0,0,0,0,0.33,0.00105
JAN-20-2009,1:05:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:10:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:15:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:20:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:25:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:30:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:35:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:40:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:45:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:50:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,1:55:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,2:00:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,2:05:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,2:10:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,2:15:00,0,0,0,0,0,0,0,0,0.33,0.00104
JAN-20-2009,2:20:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:25:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:30:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:35:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:40:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:45:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:50:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,2:55:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:00:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:05:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:10:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:15:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:20:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:25:00,0,0,0,0,0,0,0,0,0.33,0.00103
JAN-20-2009,3:30:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,3:35:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,3:40:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,3:45:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,3:50:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,3:55:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:00:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:05:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:10:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:15:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:20:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:25:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:30:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:35:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:40:00,0,0,0,0,0,0,0,0,0.33,0.00102
JAN-20-2009,4:45:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,4:50:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,4:55:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:00:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:05:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:10:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:15:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:20:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:25:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:30:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:35:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:40:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:45:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:50:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,5:55:00,0,0,0,0,0,0,0,0,0.33,0.00101
JAN-20-2009,6:00:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:05:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:10:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:15:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:20:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:25:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:30:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:35:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:40:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:45:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:50:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,6:55:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,7:00:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,7:05:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,7:10:00,0,0,0,0,0,0,0,0,0.33,0.001
JAN-20-2009,7:15:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:20:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:25:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:30:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:35:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:40:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:45:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:50:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,7:55:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:00:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:05:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:10:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:15:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:20:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:25:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:30:00,0,0,0,0,0,0,0,0,0.33,0.00099
JAN-20-2009,8:35:00,0,0,0,0,0,0,0,0,0.33,0.00098
JAN-20-2009,8:40:00,0,0,0,0,0,0,0,0,0.33,0.00098
JAN-20-2009,8:45:00,0,0,0,0,0,0,0,0,0.33,0.00098
JAN-20-2009,8:50:00,0,0,0,0,0,0,0,0,0.33,0.00098
JAN-20-2009,8:55:00,0,0,0,0,0,0,0,0,0.33,0.00098
JAN-20-2009,9:00:00,0,0,0,0,0,0,0,0,0.33,0.00098
JAN-20-2009,9:05:00,0.12,0,0.12,0,0,0,0,0,0.3325,0.00098
JAN-20-2009,9:10:00,0,0,0,0.12,0,0,0,0,0.33,0.03431
JAN-20-2009,9:15:00,0,0,0,0,0,0,0.00085,0,0.33,0.03408
JAN-20-2009,9:20:00,0,0,0,0,0,0,0.00084,0,0.33,0.03384
JAN-20-2009,9:25:00,0,0,0,0,0,0,0.00083,0,0.33,0.03361
JAN-20-2009,9:30:00,0,0,0,0,0,0,0.00082,0,0.33,0.03338
JAN-20-2009,9:35:00,0,0,0,0,0,0,0.00081,0,0.33,0.03316
JAN-20-2009,9:40:00,0,0,0,0,0,0,0.00081,0,0.33,0.03293
JAN-20-2009,9:45:00,0,0,0,0,0,0,0.0008,0,0.33,0.03271
JAN-20-2009,9:50:00,0,0,0,0,0,0,0.00079,0,0.33,0.03249
JAN-20-2009,9:55:00,0,0,0,0,0,0,0.00078,0,0.33,0.03228
JAN-20-2009,10:00:00,0,0,0,0,0,0,0.00077,0,0.33,0.03206
JAN-20-2009,10:05:00,0,0,0,0,0,0,0.00076,0,0.33,0.03185
JAN-20-2009,10:10:00,0,0,0,0,0,0,0.00075,0,0.33,0.03164
JAN-20-2009,10:15:00,0,0,0,0,0,0,0.00075,0,0.33,0.03143
JAN-20-2009,10:20:00,0,0,0,0,0,0,0.00074,0,0.33,0.03123
JAN-20-2009,10:25:00,0,0,0,0,0,0,0.00073,0,0.33,0.03103
JAN-20-2009,10:30:00,0,0,0,0,0,0,0.00072,0,0.33,0.03083
JAN-20-2009,10:35:00,0,0,0,0,0,0,0.00071,0,0.33,0.03063
JAN-20-2009,10:40:00,0,0,0,0,0,0,0.00071,0,0.33,0.03043
JAN-20-2009,10:45:00,0,0,0,0,0,0,0.0007,0,0.33,0.03024
JAN-20-2009,10:50:00,0,0,0,0,0,0,0.00069,0,0.33,0.03005
JAN-20-2009,10:55:00,0,0,0,0,0,0,0.00068,0,0.33,0.02986
JAN-20-2009,11:00:00,0,0,0,0,0,0,0.00068,0,0.33,0.02967
JAN-20-2009,11:05:00,0,0,0,0,0,0,0.00067,0,0.33,0.02948
JAN-20-2009,11:10:00,0,0,0,0,0,0,0.00066,0,0.33,0.0293
JAN-20-2009,11:15:00,0,0,0,0,0,0,0.00066,0,0.33,0.02912
JAN-20-2009,11:20:00,0,0,0,0,0,0,0.00065,0,0.33,0.02894
JAN-20-2009,11:25:00,0,0,0,0,0,0,0.00064,0,0.33,0.02876
JAN-20-2009,11:30:00,0,0,0,0,0,0,0.00064,0,0.33,0.02858
JAN-20-2009,11:35:00,0,0,0,0,0,0,0.00063,0,0.33,0.02841
JAN-20-2009,11:40:00,0,0,0,0,0,0,0.00062,0,0.33,0.02823
JAN-20-2009,11:45:00,0,0,0,0,0,0,0.00062,0,0.33,0.02806
JAN-20-2009,11:50:00,0,0,0,0,0,0,0.00061,0,0.33,0.02789
JAN-20-2009,11:55:00,0,0,0,0,0,0,0.0006,0,0.33,0.02773
JAN-20-2009,12:00:00,0,0,0,0,0,0,0.0006,0,0.33,0.02756
JAN-20-2009,12:05:00,0,0,0,0,0,0,0.00059,0,0.33,0.0274
JAN-20-2009,12:10:00,0,0,0,0,0,0,0.00059,0,0.33,0.02723
JAN-20-2009,12:15:00,0,0,0,0,0,0,0.00058,0,0.33,0.02707
JAN-20-2009,12:20:00,0,0,0,0,0,0,0.00057,0,0.33,0.02691
JAN-20-2009,12:25:00,0,0,0,0,0,0,0.00057,0,0.33,0.02675
JAN-20-2009,12:30:00,0,0,0,0,0,0,0.00056,0,0.33,0.0266
JAN-20-2009,12:35:00,0,0,0,0,0,0,0.00056,0,0.33,0.02644
JAN-20-2009,12:40:00,0,0,0,0,0,0,0.00055,0,0.33,0.02629
JAN-20-2009,12:45:00,0,0,0,0,0,0,0.00055,0,0.33,0.02614
JAN-20-2009,12:50:00,0,0,0,0,0,0,0.00054,0,0.33,0.02599
JAN-20-2009,12:55:00,0,0,0,0,0,0,0.00054,0,0.33,0.02584
JAN-20-2009,13:00:00,0,0,0,0,0,0,0.00053,0,0.33,0.02569
JAN-20-2009,13:05:00,0,0,0,0,0,0,0.00053,0,0.33,0.02554
JAN-20-2009,13:10:00,0,0,0,0,0,0,0.00052,0,0.33,0.0254
JAN-20-2009,13:15:00,0,0,0,0,0,0,0.00052,0,0.33,0.02526
JAN-20-2009,13:20:00,0,0,0,0,0,0,0.00051,0,0.33,0.02511
JAN-20-2009,13:25:00,0,0,0,0,0,0,0.00051,0,0.33,0.02497
JAN-20-2009,13:30:00,0,0,0,0,0,0,0.0005,0,0.33,0.02483
JAN-20-2009,13:35:00,0,0,0,0,0,0,0.0005,0,0.33,0.0247
JAN-20-2009,13:40:00,0,0,0,0,0,0,0.00049,0,0.33,0.02456
JAN-20-2009,13:45:00,0,0,0,0,0,0,0.00049,0,0.33,0.02442
JAN-20-2009,13:50:00,0,0,0,0,0,0,0.00048,0,0.33,0.02429
JAN-20-2009,13:55:00,0,0,0,0,0,0,0.00048,0,0.33,0.02415
JAN-20-2009,14:00:00,0,0,0,0,0,0,0.00048,0,0.33,0.02402
JAN-20-2009,14:05:00,0,0,0,0,0,0,0.00047,0,0.33,0.02389
JAN-20-2009,14:10:00,0,0,0,0,0,0,0.00047,0,0.33,0.02376
JAN-20-2009,14:15:00,0,0,0,0,0,0,0.00046,0,0.33,0.02363
JAN-20-2009,14:20:00,0,0,0,0,0,0,0.00046,0,0.33,0.02351
JAN-20-2009,14:25:00,0,0,0,0,0,0,0.00045,0,0.33,0.02338
JAN-20-2009,14:30:00,0,0,0,0,0,0,0.00045,0,0.33,0.02326
JAN-20-2009,14:35:00,0,0,0,0,0,0,0.00045,0,0.33,0.02313
JAN-20-2009,14:40:00,0,0,0,0,0,0,0.00044,0,0.33,0.02301
JAN-20-2009,14:45:00,0,0,0,0,0,0,0.00044,0,0.33,0.02289
JAN-20-2009,14:50:00,0,0,0,0,0,0,0.00043,0,0.33,0.02277
JAN-20-2009,14:55:00,0,0,0,0,0,0,0.00043,0,0.33,0.02265
JAN-20-2009,15:00:00,0,0,0,0,0,0,0.00043,0,0.33,0.02253
JAN-20-2009,15:05:00,0,0,0,0,0,0,0.00042,0,0.33,0.02241
JAN-20-2009,15:10:00,0,0,0,0,0,0,0.00042,0,0.33,0.02229
JAN-20-2009,15:15:00,0,0,0,0,0,0,0.00042,0,0.33,0.02218
JAN-20-2009,15:20:00,0,0,0,0,0,0,0.00041,0,0.33,0.02206
JAN-20-2009,15:25:00,0,0,0,0,0,0,0.00041,0,0.33,0.02195
JAN-20-2009,15:30:00,0,0,0,0,0,0,0.00041,0,0.33,0.02184
JAN-20-2009,15:35:00,0,0,0,0,0,0,0.0004,0,0.33,0.02173
JAN-20-2009,15:40:00,0,0,0,0,0,0,0.0004,0,0.33,0.02162
JAN-20-2009,15:45:00,0,0,0,0,0,0,0.00039,0,0.33,0.02151
JAN-20-2009,15:50:00,0,0,0,0,0,0,0.00039,0,0.33,0.0214
JAN-20-2009,15:55:00,0,0,0,0,0,0,0.00039,0,0.33,0.02129
JAN-20-2009,16:00:00,0,0,0,0,0,0,0.00038,0,0.33,0.02118
JAN-20-2009,16:05:00,0,0,0,0,0,0,0.00038,0,0.33,0.02108
JAN-20-2009,16:10:00,0,0,0,0,0,0,0.00038,0,0.33,0.02097
JAN-20-2009,16:15:00,0,0,0,0,0,0,0.00038,0,0.33,0.02087
JAN-20-2009,16:20:00,0,0,0,0,0,0,0.00037,0,0.33,0.02076
JAN-20-2009,16:25:00,0,0,0,0,0,0,0.00037,0,0.33,0.02066
JAN-20-2009,16:30:00,0,0,0,0,0,0,0.00037,0,0.33,0.02056
JAN-20-2009,16:35:00,0,0,0,0,0,0,0.00036,0,0.33,0.02046
JAN-20-2009,16:40:00,0,0,0,0,0,0,0.00036,0,0.33,0.02036
JAN-20-2009,16:45:00,0,0,0,0,0,0,0.00036,0,0.33,0.02026
JAN-20-2009,16:50:00,0,0,0,0,0,0,0.00035,0,0.33,0.02016
JAN-20-2009,16:55:00,0,0,0,0,0,0,0.00035,0,0.33,0.02006
JAN-20-2009,17:00:00,0,0,0,0,0,0,0.00035,0,0.33,0.01997
JAN-20-2009,17:05:00,0,0,0,0,0,0,0.00035,0,0.33,0.01987
JAN-20-2009,17:10:00,0,0,0,0,0,0,0.00034,0,0.33,0.01978
JAN-20-2009,17:15:00,0,0,0,0,0,0,0.00034,0,0.33,0.01968
JAN-20-2009,17:20:00,0,0,0,0,0,0,0.00034,0,0.33,0.01959
JAN-20-2009,17:25:00,0,0,0,0,0,0,0.00033,0,0.33,0.01949
JAN-20-2009,17:30:00,0,0,0,0,0,0,0.00033,0,0.33,0.0194
JAN-20-2009,17:35:00,0,0,0,0,0,0,0.00033,0,0.33,0.01931
JAN-20-2009,17:40:00,0,0,0,0,0,0,0.00033,0,0.33,0.01922
JAN-20-2009,17:45:00,0,0,0,0,0,0,0.00032,0,0.33,0.01913
JAN-20-2009,17:50:00,0,0,0,0,0,0,0.00032,0,0.33,0.01904
JAN-20-2009,17:55:00,0,0,0,0,0,0,0.00032,0,0.33,0.01895
JAN-20-2009,18:00:00,0,0,0,0,0,0,0.00032,0,0.33,0.01886
JAN-20-2009,18:05:00,0,0,0,0,0,0,0.00031,0,0.33,0.01878
JAN-20-2009,18:10:00,0,0,0,0,0,0,0.00031,0,0.33,0.01869
JAN-20-2009,18:15:00,0,0,0,0,0,0,0.00031,0,0.33,0.0186
JAN-20-2009,18:20:00,0,0,0,0,0,0,0.00031,0,0.33,0.01852
JAN-20-2009,18:25:00,0,0,0,0,0,0,0.00031,0,0.33,0.01843
JAN-20-2009,18:30:00,0,0,0,0,0,0,0.0003,0,0.33,0.01835
JAN-20-2009,18:35:00,0,0,0,0,0,0,0.0003,0,0.33,0.01827
JAN-20-2009,18:40:00,0,0,0,0,0,0,0.0003,0,0.33,0.01818
JAN-20-2009,18:45:00,0,0,0,0,0,0,0.0003,0,0.33,0.0181
JAN-20-2009,18:50:00,0,0,0,0,0,0,0.00029,0,0.33,0.01802
JAN-20-2009,18:55:00,0,0,0,0,0,0,0.00029,0,0.33,0.01794
JAN-20-2009,19:00:00,0,0,0,0,0,0,0.00029,0,0.33,0.01786
JAN-20-2009,19:05:00,0,0,0,0,0,0,0.00029,0,0.33,0.01778
JAN-20-2009,19:10:00,0,0,0,0,0,0,0.00029,0,0.33,0.0177
JAN-20-2009,19:15:00,0,0,0,0,0,0,0.00028,0,0.33,0.01762
JAN-20-2009,19:20:00,0,0,0,0,0,0,0.00028,0,0.33,0.01754
JAN-20-2009,19:25:00,0,0,0,0,0,0,0.00028,0,0.33,0.01746
JAN-20-2009,19:30:00,0,0,0,0,0,0,0.00028,0,0.33,0.01739
JAN-20-2009,19:35:00,0,0,0,0,0,0,0.00027,0,0.33,0.01731
JAN-20-2009,19:40:00,0,0,0,0,0,0,0.00027,0,0.33,0.01724
JAN-20-2009,19:45:00,0,0,0,0,0,0,0.00027,0,0.33,0.01716
JAN-20-2009,19:50:00,0,0,0,0,0,0,0.00027,0,0.33,0.01709
JAN-20-2009,19:55:00,0,0,0,0,0,0,0.00027,0,0.33,0.01701
